,iSST,deltaSST,LR,SR,DS,bw_cent,egvec_cent,ITM,pr05,Area,region,min_cover
38,26.758020328484847,3.7019514419696975,0.0,0.0,0.000152046,0.0,8.131376510852854e-08,6.382752593425151e-07,0.03525248937821449,192000000.0,1,1.3379524960240143e-05
39,26.743452862348487,3.578848206742421,0.08544032528524743,0.11559087461703015,0.246204587,0.014246152807015567,2.5270185963800962e-08,2.7223735589246887e-05,0.015102947696096337,1664000000.0,1,2.3156896284637664e-06
40,26.49773141848485,3.9257182553787864,0.17031090067308058,0.014058853618269607,0.004864350999999999,0.0,7.12764432032514e-08,2.0041794459846776e-05,0.014252466567482488,64000000.0,1,2.500816116656459e-06
41,26.758020328484847,3.7019514419696975,0.0,0.0,0.00021045200000000002,0.0,2.6658023067162093e-08,1.213057664082755e-06,0.03421207686313268,128000000.0,1,1.55906778228895e-05
42,26.529360265378788,4.101267085984848,0.49459224596203344,0.009016777498478906,0.0024511100000000003,0.0,2.9132078498532247e-08,4.008311442643655e-06,0.16056480533309395,256000000.0,1,1.5620963919759244e-05
43,26.800537287727273,3.715743002196966,0.0,0.0,0.00041821299999999996,0.0,3.087833886827019e-08,7.164845481671692e-07,0.04006092589183024,320000000.0,1,1.2647231067614203e-05
44,26.34043445628788,4.093132262272729,0.6995385941286633,0.5937830616097481,0.273756161,0.0365215971901701,2.4417379536755985e-08,0.00019430811796681318,0.2106734028900997,960000000.0,1,3.0091563962669045e-06
45,26.545702791212122,4.095455377348486,0.03986806941595417,0.0038479732321339464,0.011949011,0.0,1.91899418465671e-08,4.0692239846907664e-05,0.2437713045874675,128000000.0,1,2.3311903729742984e-06
46,26.551628110909085,4.106882353257582,0.11182324404313018,0.009950925262843009,0.009905454,0.0,2.8654228346855382e-08,1.531644020149195e-05,0.09352786858633638,128000000.0,1,1.4442788078216033e-05
47,26.917694290530303,4.114170190606064,0.010305637963752038,0.022775919244615972,0.05984976399999999,8.442998502774931e-05,5.650869325087231e-09,4.382637702656421e-06,0.11731524956389135,832000000.0,1,2.067833854438241e-05
48,26.743452862348487,3.578848206742421,0.07260785827044407,0.13387765308729851,0.458808465,0.0338817529916358,3.9433865448587545e-08,3.321991545875323e-05,0.040411612719481974,3904000000.0,1,8.404854082306294e-06
49,26.634016449090915,3.9545724491666583,0.01844448605830875,0.006790222764396187,0.031421151999999994,0.0,5.360358047636171e-07,6.166717940149166e-06,0.04036048710117313,704000000.0,1,2.6624828134327027e-06
